datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
3/13/2006 22:56,new york city (manhattan),ny,us,triangle,120,2:00 minutes,10:56 p.m. 03-13-06 3 U.F.O&#39s fly across Manhattan&#39s Citicorp&#44 Metlife&#44 and Chryler Buildings.,7/16/2006,40.7141667,-74.0063889
3/13/2006 23:00,bossier city,la,us,circle,600,10 minutes,I have not told anyone&#44 afraid of being labelled a nut.,10/8/2007,32.5158333,-93.7319444
3/13/2006 23:15,wildwood,ga,us,triangle,300,5 min,Black triangle moving slow with 4 bright lights on back and no noise,5/15/2006,34.9633333,-85.4111111
3/14/2006 6:00,gainesville,ga,us,light,1800,30 minutes,Bright white lights over Gainesville&#44 GA&#44 doesn&#39t move for 30 minutes.,5/15/2006,34.2977778,-83.8241667
3/14/2006 8:00,colorado springs,co,us,flash,5,5 seconds,Camera like flash of light that lit up the sky followed by a second flash,5/15/2006,38.8338889,-104.8208333
3/14/2006 14:00,downey,id,us,cigar,900,15 min,The silver shiny object.,6/12/2008,42.4286111,-112.1236111
3/14/2006 18:45,agoura hills,ca,us,formation,10,10 seconds,Three white dots flying across the sky in Agoura Hills&#44 CA,5/15/2006,34.1363889,-118.7736111
3/14/2006 19:30,bogata,tx,us,light,300,5 minutes,Bright orange lights,5/15/2006,33.4705556,-95.2136111
3/14/2006 19:45,brookfield,mo,us,triangle,1200,20 minutes,MISSOURI INVESTIGATORS GROUP Report:  Follow-up report of events in Brookfield&#44 MO.  No response from witness to alleged event.,10/30/2006,39.7844444,-93.0733333
3/14/2006 19:45,brookfield,mo,us,triangle,1200,20 minutes,While I was driving through town I saw a triangle ufo I got out of my car to look at the object.,5/15/2006,39.7844444,-93.0733333
3/14/2006 20:00,golden,co,us,circle,40,40 seconds,We saw a bright large white light in the sky that was moving and then disappeared.,5/15/2006,39.7555556,-105.2205556
3/14/2006 20:25,shelton,wa,us,light,60,1 minute,Bright  light  being  followed  by  what  appeared  to  be  a  helicopter.,5/15/2006,47.2152778,-123.0994444
3/14/2006 21:00,marlboro,ny,us,triangle,600,10 min.,triangle shaped&#44rounded back&#44blacklight colored rear window&#44 cast frame construction look from underside&#44slightly illuminated underneat,5/15/2006,41.6055556,-73.9719444
3/14/2006 22:00,lewisville,tx,us,circle,5,5 sec,Halo moving at fast speed.,5/15/2006,33.0461111,-96.9938889
3/15/2006 1:00,westfield,nj,us,light,3600,1 hour,2 bright lights in the sky that was comming and going &#44up and down and stoping and left to right.,5/15/2006,40.6588889,-74.3477778
3/15/2006 4:00,hope mills,nc,us,changing,3600,1 hour +/-,See emailed photos,5/15/2006,34.9702778,-78.9455556
3/15/2006 10:15,grand ledge,mi,us,triangle,20,20 sec,At 10:15 on a clear night a triangular craft with white lights in the corners and a red light in the center flew through the sky.,5/15/2006,42.7533333,-84.7463889
3/15/2006 13:00,portland,or,us,triangle,50,30-50seconds,Large triangle craft daytime &#44over Portland&#44 Or.strange manuvers black-ish very fast.,5/15/2006,45.5236111,-122.675
3/15/2006 13:00,portland,or,us,triangle,6,6seconds,3-5-06&#44 over portland daytime- huge triangle shape craft- defied gravity &#44changed shape &#44lightning fast.,5/15/2006,45.5236111,-122.675
3/15/2006 14:00,redding,ca,us,fireball,2,seconds,While driving I saw a ball of fire in the sky like a flash and noticed whittnesses.,7/4/2012,40.5866667,-122.3905556
3/15/2006 17:30,oakland,nj,us,triangle,900,15 min.,Daylight sighting late afternoon on the &quot;Ides of March&quot;...from Route 208&#44 Bergen County....,5/15/2006,41.0130556,-74.2647222
3/15/2006 19:00,edmonds,wa,us,triangle,420,5-7 minutes,Triangle craft seen in Edmonds,5/15/2006,47.8108333,-122.3761111
3/15/2006 20:10,rinard,il,us,light,600,10 minutes,two rows of amber-orange lights in sky,5/15/2006,38.5705556,-88.4655556
3/15/2006 21:00,new britain,ct,us,triangle,240,4 minutes,saw a silent&#44 huge&#44 black&#44 triangle shape object floating and flying in the sky with lights,2/1/2007,41.6611111,-72.78
3/15/2006 21:30,normal,il,us,triangle,180,3 mins,Triangular Space craft hovering over Normal&#44 IL,5/15/2006,40.5141667,-88.9905556
3/15/2006 22:30,arlington,va,us,light,3,3 seconds,Dazzling bright white oval light falls from sky in Arlington&#44 Virginia,10/10/2011,38.8902778,-77.0844444
3/15/2006 22:40,columbus,oh,us,disk,1800,30 minutes,huge saucer seen hovering and flying very low which made no noise,5/15/2006,39.9611111,-82.9988889
3/15/2006 23:00,lenexa,ks,us,light,5,5 seconds,A blue light that fell out of the sky.,5/15/2006,38.9536111,-94.7333333
3/15/2006 23:00,massillon,oh,us,teardrop,600,10 minutes,Humming noise with light.,4/13/2010,40.7966667,-81.5216667
3/16/2006 6:00,los angeles,ca,us,light,2700,45 minutes,Photographed directly into a brilliant light in early morning hours.,3/19/2009,34.0522222,-118.2427778
3/16/2006 19:30,peoria,az,us,fireball,600,10 minutes,It seemed like it was about to crash....then it suddenly dissapeared.,5/15/2006,33.5805556,-112.2366667
3/16/2006 20:00,middleboro,ma,us,triangle,1200,20 minutes,UFO&#39s seen in Middleboro Massachusetts,5/15/2006,41.8930556,-70.9116667
3/16/2006 20:00,oakville,wa,us,unknown,10,5-10 seconds,Possible 2 craft seen in Oakville Wa on 3/16/06,5/15/2006,46.8405556,-123.2311111
3/16/2006 20:00,san antonio,tx,us,triangle,5,5 seconds,Triangular aircraft tumbling on it&#39s side&#33,5/15/2006,29.4238889,-98.4933333
3/16/2006 20:30,pennsauken,nj,us,unknown,40,about 40 sec.,bright star like object  in night sky in pennsauken,5/15/2006,39.9561111,-75.0583333
3/16/2006 21:00,patterson,ca,us,changing,2040,34 min,I have it on tape it not fuzzy&#44 very clear and lasted a long time. And it was very bright for a long time one on the ground and one in,10/30/2006,37.4716667,-121.1286111
3/16/2006 23:50,kendall,fl,us,oval,10,10 seconds,Kendall&#44 FL - West - East White Oval - 5-10 Seconds,5/15/2006,25.6788889,-80.3175
3/17/2006 1:40,huntington beach,ca,us,cross,180,3 minutes,Cross shaped formation of lights dropping red flair light projectiles,5/15/2006,33.6602778,-117.9983333
3/17/2006 2:00,north andover,ma,us,other,3600,1 hour,mass. sighting 4 or 5 objects&#44 all blue ring surrounding a five pointed star shape&#44 sometimes red dot would flash around it,5/15/2006,42.6986111,-71.1355556
3/17/2006 20:00,nanuet,ny,us,oval,1200,20 minutes,My grandparents were just pulling into the driveway and I went outside to meet them.  I was helping them take suitcases out of the trun,5/15/2006,41.0886111,-74.0138889
3/17/2006 21:00,columbia,mo,us,unknown,300,5min,A strange piece of metal fell out of my daughters ear&#33  ((NUFORC Note:  Missouri Investigator Group investigates; medical device.  PD)),5/15/2006,38.9516667,-92.3338889
3/18/2006 0:05,mesa,az,us,disk,3,3 secs.,Disk,5/15/2006,33.4222222,-111.8219444
3/18/2006 1:00,sacramento,ca,us,unknown,60,60 seconds,Strange Sounding Aircraft Over Sacramento CA,5/15/2006,38.5816667,-121.4933333
3/18/2006 6:00,fleetwood,pa,us,light,900,15 minutes,Bright White Light Climbing Altitude&#44 Viewable for Short Period.,5/15/2006,40.4538889,-75.8183333
3/18/2006 12:40,huntington beach,ca,us,cross,780,13 minutes,Cross shaped formation of lights dropping red flair light projectiles,5/15/2006,33.6602778,-117.9983333
3/18/2006 18:35,jackson,nj,us,sphere,60,1 minute,round white light in northern sky of Jackson NJ - disappeared instantly after observing for 1 minute,5/15/2006,39.7763889,-74.8627778
3/18/2006 19:00,junction city,or,us,other,2700,45 mins,perfect silver ball floating,10/31/2008,44.2194444,-123.2044444
3/18/2006 23:00,myrtle beach,sc,us,fireball,60,1 min,A fire ball that stood over the ocean and came from the ocean&#33&#33&#33,5/15/2006,33.6888889,-78.8869444
3/18/2006 23:15,long beach,ca,us,oval,300,5min,orange light drips in LONG BEACH CA,5/15/2006,33.7669444,-118.1883333
3/18/2006 23:30,excelsior,mn,us,flash,60,1 minutes,Saw a bright flash&#44 and a low level airplane. Saw a green flare come down from sky&#44 but not from airplane.,5/15/2006,44.9033333,-93.5661111
3/19/2006 8:30,longwood,fl,us,triangle,60,1 minute,T here were 2 UFOS they were both triangular shape. It had lights going back and forth. It had no wings or front lights.It was extremel,5/15/2006,28.7027778,-81.3386111
3/19/2006 8:45,ontario (canada),ca,us,triangle,11,11 secs.,very different craft triangler shape no blinking lights  but three yellow orange lights,5/15/2006,34.0633333,-117.65
3/19/2006 20:30,tamarac,fl,us,light,30,30 seconds,A little red light flew across the sky.,5/15/2006,26.2125,-80.25
3/19/2006 22:45,boise,id,us,other,1800,30 minutes,Went outside to let pet out and saw in the southwest sky a cluster of lights flashing red&#44 green and blue.  The object did not move but,5/15/2006,43.6136111,-116.2025
3/19/2006 23:20,seattle,wa,us,circle,3,2-3 seconds,A very solid brilliant white opaque ball crosses sky&#44 2-3 seconds. Heading SSE over Seattle Sun. night.,5/15/2006,47.6063889,-122.3308333
3/19/2006 23:30,kelso,wa,us,fireball,10,about 10 seconds,Three fireballs seen accross Kelso&#44 WA.,5/15/2006,46.1469444,-122.9072222
3/19/2006 23:53,alexandria,va,us,fireball,2,2 seconds,Neon Green Flash Fireball,5/15/2006,38.8047222,-77.0472222
3/20/2006 22:00,benicia,ca,us,fireball,600,5-10 min,A large silent Orange firey orb that seemed to have streams of light falling from it and shooting out from it .,5/15/2006,38.0494444,-122.1575
3/21/2006 7:00,mesa,az,us,circle,7200,2 hours,2 objects over Mesa&#44 10-15 thousand ft.&#44 broad daylight,5/15/2006,33.4222222,-111.8219444
3/21/2006 21:00,kokomo,in,us,fireball,30,aprox.30sec.,falling star seen over mid west indiana.,5/15/2006,40.4863889,-86.1336111
3/21/2006 21:00,kokomo,in,us,light,7,4-7 seconds,very bright&#44 intense amber lights 3-4 items high altitude west of kokomo,5/15/2006,40.4863889,-86.1336111
3/21/2006 21:05,kokomo,in,us,disk,10,10 seconds,Large object of amber lights hovering very low.,5/15/2006,40.4863889,-86.1336111
3/21/2006 22:30,sonora,ca,us,light,1,1 second,TUESDAY 21ST MARCH 2006 - 22.30  LOCATION - SONORA&#44 Stockton St  DESCRIPTION  Me and my friend had just taken the dogs out for a late w,5/15/2006,37.9841667,-120.3811111
3/22/2006 13:30,fontana,ca,us,unknown,900,15 minutes,UFO over San Bernardino Mountains,5/15/2006,34.0922222,-117.4341667
3/22/2006 17:49,rankin,tx,us,oval,30,approx 30 sec,oval shaped object above hills,5/15/2006,31.2225,-101.9375
3/22/2006 19:35,contoocook,nh,us,circle,3,3 seconds,Orb-like object around 7:35 pm EST. 2 witnesses. around my home.,5/15/2006,43.2219444,-71.7144444
3/22/2006 21:45,las vegas,nv,us,light,30,<30 seconds,I was driving home and facing east&#44 I saw four lights all in a horizontal row&#44 the first one was brightest then the rest were not quite,5/15/2006,36.175,-115.1363889
3/22/2006 23:00,kokomo,in,us,light,30,hours,Aircraft or Flares? Two flickering balls of light hovering for hours.,5/15/2006,40.4863889,-86.1336111
3/23/2006 2:00,allison,tx,us,triangle,1200,20min,I seen 3 triangle shaped air craft flying at 300 ft in perfect formation&#44 not a sound was heard.,8/5/2009,35.6058333,-100.1002778
3/23/2006 4:20,york,pa,us,circle,20,20 seconds,Round UFO covered in yellow flashing lights spotted in York&#44 PA,5/15/2006,39.9625,-76.7280556
3/23/2006 15:30,amarillo,tx,us,rectangle,20,20 seconds,blueish silverish UFO felt like jello over Amirillo&#44Texas.,5/15/2006,35.2219444,-101.8308333
3/23/2006 19:10,rancho mirage,ca,us,fireball,45,45 seconds,Bright white orb flashes&#44expands&#44contracts&#44moves off slowly&#44then vanishes,5/15/2006,33.7397222,-116.4119444
3/23/2006 19:25,las vegas,nv,us,oval,180,2 &#8211; 3 minutes,Yellow Orange oval ring seen over the Northwest Las Vegas valley.,5/15/2006,36.175,-115.1363889
3/23/2006 21:00,kansas city,mo,us,changing,180,hours,parabollic bell glowing hot blue white,5/15/2006,39.0997222,-94.5783333
3/23/2006 21:30,ben lomond,ca,us,light,1800,30 minutes,Looked like stars but they changed direction and moved in random like patterns and multiplied and then faded.,5/15/2006,37.0891667,-122.0852778
3/23/2006 22:00,powhatan,va,us,light,180,2-3 minutes,odd light that moved quickly to two destinations&#44 reappeared to first destination&#44 faded away&#44 came back as coloured light and blinked,5/15/2006,37.5419444,-77.9191667
3/23/2006 22:00,scottsdale,az,us,disk,10,10 seconds,silent&#44 no lighting&#44 a Y shape centered within the disk&#44 cruised by at a medium speed and low altitude.,5/15/2006,33.5091667,-111.8983333
3/24/2006 21:00,victorville,ca,us,light,300,5 min,Numerous Moving Stars,5/15/2006,34.5361111,-117.2902778
3/24/2006 21:30,boston,ma,us,cigar,30,30 seconds,3 totally black and silent cigar shapes flying at a low height through edge of city center,5/15/2006,42.3583333,-71.0602778
3/24/2006 21:30,greenwood village,co,us,light,15,15 sec,Blue ball of light with svrl  trails shot across the sky,5/15/2006,39.6172222,-104.9502778
3/24/2006 22:30,lubbock,tx,us,circle,30,30 seconds,Lubbock&#44 TX: saw an illuminated object moving quickly from the south to the north at a high altitude and was being followed by a plane.,5/15/2006,33.5777778,-101.8547222
3/25/2006 3:50,alhambra,ca,us,fireball,5,4-5 seconds,Bright flash of light and streak of light over Alhambra&#44 CA,5/15/2006,34.0952778,-118.1261111
3/25/2006 3:56,carson,ca,us,fireball,2,2 sec,It was a blue fireball shaped object.,5/15/2006,33.8313889,-118.2811111
3/25/2006 4:00,charlotte,nc,us,oval,120,2 minutes,Hot UFO spot in Charlotte NC,2/14/2010,35.2269444,-80.8433333
3/25/2006 4:30,southwick,ma,us,triangle,60,1 minute,Early morning trangle spotted near airport,2/1/2007,42.0547222,-72.7708333
3/25/2006 4:45,prairie grove,ar,us,flash,5,4-5 sec,blue flash of light that lit up the whole sky,5/15/2006,35.9758333,-94.3175
3/25/2006 4:45,summers,ar,us,flash,5,4-5 sec,blue flash of light lit up the sky,5/15/2006,35.9811111,-94.4913889
3/25/2006 5:30,stroud,ok,us,flash,2,1-2 sec,Bright Flashes of Light,5/15/2006,35.7486111,-96.6577778
3/25/2006 13:00,summersville,wv,us,unknown,300,5minutes,white square object moving very fast,5/15/2006,38.2811111,-80.8527778
3/25/2006 21:00,amherst,ny,us,circle,120,2 minutes,Four circles of white light about the size of dinner plates flying in the sky doing formations,5/15/2006,42.9783333,-78.8
3/25/2006 21:00,blue springs,mo,us,unknown,20,20 seconds,white flashing lights flying quickly viewed in blue springs missouri,5/15/2006,39.0169444,-94.2813889
3/25/2006 21:30,onion creek,wa,us,fireball,4,4 seconds,i thought this sighting was rather co-incidental.. i was watching SIGNS with mel gibson and joaquin phonix was about to bash an alien w,5/15/2006,48.7838889,-117.8105556
3/25/2006 22:00,kenosha,wi,us,disk,120,minute,Reported three strange objects&#44 multi light in sky Dec 7th 2005.  Lately seems to be alot of strange objects in sky.  Coming home from,5/15/2006,42.5847222,-87.8211111
3/25/2006 23:10,plymouth,wi,us,formation,20,20 sec,5 lights in a straight line over plymouth WI,5/15/2006,43.7486111,-87.9769444
3/26/2006 0:00,prestonsburg,ky,us,light,900,15 minute,OBJECT NOTED OVER KENTUCKY HILLS,5/15/2006,37.6655556,-82.7716667
3/26/2006 1:00,orlando,fl,us,unknown,60,1 minute,white object over orlando fl,5/15/2006,28.5380556,-81.3794444
3/26/2006 1:33,murphy,nc,us,unknown,3600,1 hour plus,Moving lights with multiple strobing colors.  ((NUFORC Note:  Possible &quot;twinkling&quot; star.  PD)),5/15/2006,35.0875,-84.0347222
3/26/2006 18:30,gainesville,fl,us,changing,180,3 minutes,Acrobatics and in broad daylight over city.,5/15/2006,29.6513889,-82.325
3/28/2006 2:00,hemet,ca,us,triangle,30,30 seconds,Triangle craft in hills by Ramona Bowl in Hemet California.,5/15/2006,33.7475,-116.9711111
3/28/2006 20:00,brunswick,me,us,circle,3600,1 hour,There was a bright circular object in the southern sky around 2000. It changed color from red to blue to white in a pulsing fashion. Ob,5/15/2006,43.9144444,-69.9658333
3/28/2006 22:15,sutton,ma,us,oval,1800,30 minutes,Object hovered in the sky in one place for several (10-15) minutes then drifted slowly over horizon.,5/15/2006,42.15,-71.7633333
3/28/2006 23:00,wayne,nj,us,triangle,300,5 minutes,bright white lights with rapid speeds,5/15/2006,40.9252778,-74.2769444
3/29/2006 14:24,stamford,ct,us,changing,7,7seconds,extremly bright circular light in daylight sky that quickly vanished,5/15/2006,41.0533333,-73.5391667
3/29/2006 17:50,longmont,co,us,other,300,five minutes,Three black flying figures in the sky heading east during rush hour.,5/15/2006,40.1672222,-105.1013889
3/29/2006 18:50,richmond,va,us,other,10,10 seconds,Red and Silver Object Viewed Shortly After Take-off from Richmond International Airport,4/27/2007,37.5536111,-77.4605556
3/29/2006 20:55,starkville,ms,us,circle,12,12 seconds,Silent white object spotted&#44 then moved 2 miles&#44 flashed&#44 moved again&#44 flashed&#44 moved again&#44 flashed 3 times&#44 then dissapeared,5/15/2006,33.4502778,-88.8183333
3/29/2006 21:19,kokomo,in,us,light,1200,20 min,multiple occurrence of bright points of light separating into 3&#39s,5/15/2006,40.4863889,-86.1336111
3/29/2006 22:00,milladore,wi,us,light,1800,30 minutes,Eratic moving light multiple sitings changes direction at great speeds,5/15/2006,44.6041667,-89.8547222
3/30/2006 9:26,tallahassee,fl,us,fireball,300,aprox 5 minutes,Glowing Greenish Firball on Power Lines in Daytime,5/15/2006,30.4380556,-84.2808333
3/30/2006 13:00,burlingame,ca,us,cigar,1500,25 minutes,I saw a very large&#44 metallic object descend from over the hill crest to within 15-30 feet above the houses in full daylight.,4/27/2007,37.5841667,-122.365
3/30/2006 19:15,lawley,al,us,egg,960,16 minutes,Unknown lights filmed descending into wooded area,10/30/2006,32.8594444,-86.9513889
3/30/2006 19:18,franklin,ma,us,triangle,8,8 seconds,Solid&#44 silent Black Triangle UFO over Franklin&#44 Massachusetts,2/24/2007,42.0833333,-71.3972222
3/30/2006 20:30,palmetto,fl,us,flash,3600,1 hour,Unidentified floating flashing and blinking light in Palmetto Florida rural property.,5/15/2006,27.5211111,-82.5725
3/30/2006 21:00,broadway,nc,us,unknown,2700,45 mins,it was a bright object it would travel east then wesand then north it would move so fast you couldn&#39t watch it with binoculars. It kept,5/15/2006,35.4577778,-79.0533333
3/30/2006 21:15,marion,in,us,light,3600,1 hour,Multiple Orange Lights,5/15/2006,40.5583333,-85.6591667
3/31/2006 1:00,greenwood,in,us,triangle,1200,15 to 20 min,Triangle shaped object,10/30/2006,39.6136111,-86.1066667
3/31/2006 1:10,greenwood,in,us,triangle,1200,20 minutes,triangle object,5/15/2006,39.6136111,-86.1066667
3/31/2006 4:15,calabasas,ca,us,flash,3,3 seconds,Fast bright object in Calabasas,5/15/2006,34.1577778,-118.6375
3/31/2006 20:50,lincoln,ne,us,light,900,10-15 min,It was at night so all that was visible were two yellow to orange lights that were side by side&#44 the distance between them is unknown.,5/15/2006,40.8,-96.6666667
3/31/2006 21:10,lincoln,ne,us,light,120,2 1/2 minutes,Two yellow lights trailing dropping sparks seen heading slowly south over Lincoln&#44 NE,5/15/2006,40.8,-96.6666667
3/31/2006 22:00,claremore,ok,us,disk,20,15-20 seconds,rotating saucer shaped object flying south to north.,5/15/2006,36.3125,-95.6158333
3/31/2006 22:30,sacramento,ca,us,formation,5,5 seconds,cloaked stingray shaped object lowflying only saw moisture build up around front end of object,5/15/2006,38.5816667,-121.4933333
4/1/2006 0:52,boston,ma,us,fireball,2,less than 2sec.,At 12:52 am on Saturday morning April 1&#44 I saw a large fiery orange ball arch across the sky from NW to SE (I think).  It was the about,5/15/2006,42.3583333,-71.0602778
4/1/2006 1:00,st. francis,wi,us,teardrop,240,4 minutes,Two ufo&#39s in my neighborhood traveling around houses,10/31/2008,42.9675,-87.8775
4/1/2006 4:45,tulsa,ok,us,oval,1200,10 to 20 min,A object like the moon&#44 but the light of the Sun with a blue glow around it &#44 it did not move some said there was a boom sound X3,5/15/2006,36.1538889,-95.9925
4/1/2006 8:00,westminster,co,us,light,10,10 seconds,Single hovering light departed north,5/15/2006,39.8366667,-105.0366667
4/1/2006 18:00,colorado city,tx,us,diamond,300,5 minutes,UFO IN COLORADO CITY TX- GLOWING METALLIC OBJECT THAT MOVED VERY FAST,5/12/2009,32.3880556,-100.8641667
4/1/2006 19:45,beardstown,il,us,sphere,15,15 seconds,Yellow-orange sphere with a long green tail.,5/15/2006,40.0175,-90.4241667
4/1/2006 20:20,st. louis,mo,us,light,2,2 seconds,There was a sudden appearance in the sky of a bright green light travelling extremely fast from north to southest with a bright green t,5/15/2006,38.6272222,-90.1977778
4/1/2006 21:15,lexington,nc,us,flash,1500,25 mnutes,STATIONARY FLASHING LIGHT.,5/15/2006,35.8238889,-80.2536111
4/1/2006 21:25,miami,fl,us,circle,35,35 seconds,Red&#44 round object traveling east to west,5/15/2006,25.7738889,-80.1938889
4/1/2006 21:45,miami,fl,us,triangle,30,30 seconds,Another object&#44 this time&#44 red and triangle shaped.,5/15/2006,25.7738889,-80.1938889
4/1/2006 22:05,macomb,il,us,triangle,15,brief,Glowing green triangle going east the time was about ten at night&#44  I could see a neon green triangl lit  throught the clouds&#44 there wa,5/15/2006,40.4591667,-90.6716667
4/2/2006 0:00,san jose,ca,us,other,900,10 to 15 min.,flasing red orb almost a deep redish purple kinda like the tail lamp on a police bike.  you can get the same effect by taking a clear c,5/15/2006,37.3394444,-121.8938889
4/2/2006 1:00,el cajon,ca,us,circle,300,5 minutes,Circular object with lights flying over el cajon.,5/15/2006,32.7947222,-116.9616667
4/2/2006 2:30,carrollton,tx,us,light,900,15 minutes,we witnessed odd lights flashing and moving quicky across the sky. Some would even move straight upwards. No plane can move like that.,5/15/2006,32.9536111,-96.89
4/2/2006 4:00,miami,fl,us,formation,7200,2 hours,Strange lights over Miami&#44 FL,5/15/2006,25.7738889,-80.1938889
4/2/2006 17:55,elizabeth,nj,us,sphere,720,12 minutes,orange spheroid seen flying over elizabeth NJ floating north to south &amp; vanishing after approx 12 minutes,5/15/2006,40.6638889,-74.2111111
4/2/2006 19:00,san bernardino,ca,us,diamond,480,3-8minutes,MY SONS&#44 WIFE AND I WERE LOOKING AT THE MOON AND NOTICED A VERY BRIGHT OBJECT THAT APPEARED AT FIRST TO BE A PLANET (IN MY BINOCULARS),5/15/2006,34.1083333,-117.2888889
4/2/2006 20:58,smithville,tx,us,oval,2,seconds,Fast walker object blinks in and out over Texas,5/15/2006,30.0083333,-97.1591667
4/2/2006 21:00,hamden,ct,us,oval,5400,90 minutes,Three hundred fifty objects in the sky with different color lights moving&#44 one disc shaped with on bottom yellow&#44 green&#44 red lights.,5/15/2006,41.3958333,-72.8972222
4/3/2006 12:00,latonia,ky,us,rectangle,10,10 seconds,Segmented&#44 white rectangular object travelling very slowly,5/15/2006,39.0480556,-84.5088889
4/3/2006 13:00,winston-salem,nc,us,fireball,120,2 mintues,Great big orange reddish ball,5/15/2006,36.0997222,-80.2444444
4/3/2006 13:55,bowie,tx,us,changing,30,30 sec,Daytime Light near Bowie&#44 Tx,5/15/2006,33.5588889,-97.8483333
4/3/2006 14:50,verona,pa,us,other,300,4-5min,Five Stingray shaped&#44 bright Metallic objects observed in sky.,5/15/2006,40.5063889,-79.8433333
4/3/2006 17:14,bremerton,wa,us,sphere,3,3 seconds,I SAW A BRIGHT LIGHT AND IT DIMMED AND DISSAPEARED.  ((NUFORC Note:  Satellite?  Iridium satellite??  PD)),5/15/2006,47.5675,-122.6313889
4/3/2006 19:00,los angeles (highland park),ca,us,unknown,300,5 minutes,Dark spherical / ovoid object travelling east/north-east from east of my position&#44 climbing steadily.,5/15/2006,34.0522222,-118.2427778
4/3/2006 21:20,tidewater,or,us,fireball,3,3 sec,Lots of aircraft and huge orange ball.,5/15/2006,44.4113889,-123.8991667
4/3/2006 21:44,north bend,or,us,circle,2040,34 mins,multiple crafts traveling at high speed and emitting flare-like blasts.,5/15/2006,43.4066667,-124.2230556
4/4/2006 1:44,loganville,ga,us,light,5,5 seconds,Blue light/object sighted over rural area just East of Loganville&#44 GA,5/15/2006,33.8388889,-83.9008333
4/4/2006 2:00,frazier park,ca,us,circle,60,1:00 minute,The Love of my Life is snoring so I can&#8217;t sleep&#44 I go into the kitchen and watch the snow fall&#44 and it is 1:00 A.M. A star is trying to,5/15/2006,34.8227778,-118.9438889
4/4/2006 2:30,colorado springs,co,us,circle,3600,1 hour,Circular Bright White Flying Saucer,5/15/2006,38.8338889,-104.8208333
4/4/2006 3:50,akron,oh,us,fireball,240,4 min,Bright white to reddish orange in the sky looked like a shooting star&#44 until it stopped in mid air.,5/15/2006,41.0813889,-81.5191667
4/4/2006 20:20,sioux falls,sd,us,unknown,180,1-3min,Unk light hovering for a moment then sped away,5/15/2006,43.55,-96.7
4/4/2006 23:40,rossville,il,us,light,6.5,6.5 seconds,green flash,5/15/2006,40.3791667,-87.6686111
4/5/2006 1:00,gainesville,fl,us,rectangle,300,5 minutes,Very large aircraft&#44 moving at 30 knots&#44 at about 2500 feet&#44 rectangular in shape.,4/27/2007,29.6513889,-82.325
4/5/2006 3:00,erie,pa,us,disk,90,60-90 seconds,In Erie&#44 PA we saw three disk-like objects with lights and moving quickly.,5/15/2006,42.1291667,-80.0852778
4/5/2006 3:15,erie,pa,us,disk,60,45-60 seconds,Three disk like objects flew over Erie&#44 PA at around 3:15&#44 there were lights and not any noticable noise.,5/15/2006,42.1291667,-80.0852778
4/5/2006 6:05,newhall,ca,us,circle,5,5 seconds,saw light  which &quot;imploded&quot; upon itself leaving a halo&#44 then faded to nothing in the sky,5/15/2006,34.3847222,-118.53
4/5/2006 8:31,shingletown,ca,us,disk,60,1 minute,scarry&#33&#33,5/15/2006,40.4925,-121.8880556
4/5/2006 16:46,silverdale,wa,us,sphere,60,less than 1 min.,Spherical object travelling south&#44 intermittently flashing/reflecting yellowish/whittish light in varying intensity.,5/15/2006,47.6447222,-122.6936111
4/5/2006 18:00,fairview heights,il,us,sphere,5,5 seconds,Sphere just under clouds after a tornado.,7/16/2006,38.5888889,-89.9902778
4/5/2006 20:00,palatka,fl,us,disk,120,2:00,A light came out and droped another light...then moved away....Fast&#33,5/15/2006,29.6483333,-81.6377778
4/5/2006 20:15,centralia,wa,us,fireball,5,5 secs,Sighted over Cooks Hill Road and Joppish Road just west of I-5. Dusk clear sky. Large fireball long tail red flame with yellow and blue,5/15/2006,46.7163889,-122.9530556
4/5/2006 20:30,des moines,wa,us,fireball,2,2 secs,Weird fireball that just diappeared without fanfare and followed up by 4 fighters.,5/15/2006,47.4019444,-122.3230556
4/5/2006 22:15,graham,wa,us,disk,1800,30 minutes&#44 and counting,At first glance&#44 it looked like a plane&#44 we realized that it wasn&#39t moven&#44 but dancing in place with rainbow lights radiating off of it,5/15/2006,47.0530556,-122.2930556
4/5/2006 22:25,oklahoma city,ok,us,circle,600,10 minutes,Two hovering orange circles drop third orange circle over oklahoma.,5/15/2006,35.4675,-97.5161111
4/5/2006 22:25,san marcos,tx,us,triangle,120,2 min,Flying triangle in sky over San Marcos,5/15/2006,29.8830556,-97.9411111
4/6/2006 1:00,sammamish,wa,us,circle,3,3 seconds,streak in sky,5/15/2006,47.6419444,-122.0791667
4/6/2006 1:30,scottsdale,az,us,triangle,10,10 seconds,Black triangle seen flying silently in the night sky.,5/15/2006,33.5091667,-111.8983333
4/6/2006 5:50,mccamey (near),tx,us,oval,120,approx 2 minutes,Oval shaped objects,5/15/2006,31.1358333,-102.2238889
4/6/2006 20:15,baltimore,md,us,unknown,180,3 min,stayed still then shot straight up then disapeared then reapeared to the left at a higher attitude.,7/16/2006,39.2902778,-76.6125
4/6/2006 21:00,kansas city,ks,us,triangle,5,5 seconds,Bright white triangular shaped object with multiple colors trailing behind it viewed while driving on I435 Kansas City&#44 KS,10/30/2006,39.1141667,-94.6272222
